"Route";"Woche";"Tag";"Von";"Bis";"Dauer";"Art";"Kategorie";"Objekt";"Ort";"Leistungen"
"H12";"1";"Mo";"07:50";"08:48";"58";"Fahrt";"";"";"Affoltern am Albis";""
"H12";"1";"Mo";"08:48";"12:00";"192";"Einsatz";"GU+SR+TH+UR";"WSG-034";"Affoltern am Albis";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"1";"Mo";"13:00";"13:18";"18";"Einsatz (Forts.)";"GU+SR+TH+UR";"WSG-034";"Affoltern am Albis";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Mo";"13:18";"14:12";"54";"Fahrt";"";"";"Mellingen";""
"H12";"1";"Mo";"14:12";"17:07";"175";"Einsatz";"SR+UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Di";"07:00";"09:20";"140";"Einsatz";"TH+UR";"WSG-033";"Affoltern am Albis";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Di";"09:20";"10:14";"54";"Fahrt";"";"";"Mellingen";""
"H12";"1";"Di";"10:14";"12:00";"106";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Di";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"1";"Di";"13:00";"13:29";"29";"Einsatz (Forts.)";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Mi";"07:00";"09:31";"151";"Einsatz";"SR+UR";"WSG-033";"Affoltern am Albis";"Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Mi";"09:31";"10:25";"54";"Fahrt";"";"";"Mellingen";""
"H12";"1";"Mi";"10:25";"12:00";"95";"Einsatz";"TH+UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"1";"Mi";"13:00";"14:00";"60";"Einsatz (Forts.)";"TH+UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Do";"07:00";"12:00";"300";"Einsatz";"SR+TH+UR";"WSG-032";"Affoltern am Albis";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"1";"Do";"13:00";"16:19";"199";"Einsatz (Forts.)";"SR+TH+UR";"WSG-032";"Affoltern am Albis";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Do";"16:19";"17:13";"54";"Fahrt";"";"";"Mellingen";""
"H12";"1";"Do";"17:13";"19:28";"135";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Fr";"07:00";"09:15";"135";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Fr";"09:15";"10:42";"87";"Fahrt";"";"";"Zug";""
"H12";"1";"Fr";"10:42";"12:00";"78";"Einsatz";"SR+TH+UR";"WSG-027";"Zug";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"1";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"1";"Fr";"13:00";"18:44";"344";"Einsatz (Forts.)";"SR+TH+UR";"WSG-027";"Zug";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H12";"2";"Mo";"07:50";"08:48";"58";"Fahrt";"";"";"Affoltern am Albis";""
"H12";"2";"Mo";"08:48";"11:18";"150";"Einsatz";"TH+UR";"WSG-034";"Affoltern am Albis";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Mo";"11:18";"12:00";"42";"Fahrt";"";"";"Mellingen";""
"H12";"2";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"2";"Mo";"13:00";"13:12";"12";"Fahrt";"";"";"Mellingen";""
"H12";"2";"Mo";"13:12";"15:27";"135";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Di";"07:00";"09:40";"160";"Einsatz";"GU+TH+UR";"WSG-033";"Affoltern am Albis";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Di";"09:40";"10:34";"54";"Fahrt";"";"";"Mellingen";""
"H12";"2";"Di";"10:34";"12:00";"86";"Einsatz";"GU+UR";"WSG-005";"Mellingen";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Di";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"2";"Di";"13:00";"14:09";"69";"Einsatz (Forts.)";"GU+UR";"WSG-005";"Mellingen";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Mi";"07:00";"08:36";"96";"Einsatz";"UR";"WSG-033";"Affoltern am Albis";"Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Mi";"08:36";"09:30";"54";"Fahrt";"";"";"Mellingen";""
"H12";"2";"Mi";"09:30";"12:00";"150";"Einsatz";"TH+UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"2";"Mi";"13:00";"13:05";"5";"Einsatz (Forts.)";"TH+UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Do";"07:00";"12:00";"300";"Einsatz";"GU+TH+UR";"WSG-032";"Affoltern am Albis";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"2";"Do";"13:00";"16:47";"227";"Einsatz (Forts.)";"GU+TH+UR";"WSG-032";"Affoltern am Albis";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Do";"16:47";"17:41";"54";"Fahrt";"";"";"Mellingen";""
"H12";"2";"Do";"17:41";"19:56";"135";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Fr";"07:00";"09:15";"135";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Fr";"09:15";"10:42";"87";"Fahrt";"";"";"Zug";""
"H12";"2";"Fr";"10:42";"12:00";"78";"Einsatz";"GU+TH+UR";"WSG-027";"Zug";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"2";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"2";"Fr";"13:00";"18:37";"337";"Einsatz (Forts.)";"GU+TH+UR";"WSG-027";"Zug";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H12";"3";"Mo";"07:50";"08:48";"58";"Fahrt";"";"";"Affoltern am Albis";""
"H12";"3";"Mo";"08:48";"11:38";"170";"Einsatz";"GU+TH+UR";"WSG-034";"Affoltern am Albis";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Mo";"11:38";"12:00";"22";"Fahrt";"";"";"Mellingen";""
"H12";"3";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"3";"Mo";"13:00";"13:32";"32";"Fahrt";"";"";"Mellingen";""
"H12";"3";"Mo";"13:32";"15:47";"135";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Di";"07:00";"09:20";"140";"Einsatz";"TH+UR";"WSG-033";"Affoltern am Albis";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Di";"09:20";"10:14";"54";"Fahrt";"";"";"Mellingen";""
"H12";"3";"Di";"10:14";"12:00";"106";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Di";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"3";"Di";"13:00";"13:29";"29";"Einsatz (Forts.)";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Mi";"07:00";"08:36";"96";"Einsatz";"UR";"WSG-033";"Affoltern am Albis";"Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Mi";"08:36";"09:30";"54";"Fahrt";"";"";"Mellingen";""
"H12";"3";"Mi";"09:30";"12:00";"150";"Einsatz";"TH+UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"3";"Mi";"13:00";"13:05";"5";"Einsatz (Forts.)";"TH+UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Do";"07:00";"12:00";"300";"Einsatz";"TH+UR";"WSG-032";"Affoltern am Albis";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"3";"Do";"13:00";"14:33";"93";"Einsatz (Forts.)";"TH+UR";"WSG-032";"Affoltern am Albis";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Do";"14:33";"15:27";"54";"Fahrt";"";"";"Mellingen";""
"H12";"3";"Do";"15:27";"17:42";"135";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Fr";"07:00";"09:15";"135";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Fr";"09:15";"10:42";"87";"Fahrt";"";"";"Zug";""
"H12";"3";"Fr";"10:42";"12:00";"78";"Einsatz";"TH+UR";"WSG-027";"Zug";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"3";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"3";"Fr";"13:00";"17:06";"246";"Einsatz (Forts.)";"TH+UR";"WSG-027";"Zug";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H12";"4";"Mo";"07:50";"08:48";"58";"Fahrt";"";"";"Affoltern am Albis";""
"H12";"4";"Mo";"08:48";"11:18";"150";"Einsatz";"TH+UR";"WSG-034";"Affoltern am Albis";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Mo";"11:18";"12:00";"42";"Fahrt";"";"";"Mellingen";""
"H12";"4";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"4";"Mo";"13:00";"13:12";"12";"Fahrt";"";"";"Mellingen";""
"H12";"4";"Mo";"13:12";"15:27";"135";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Di";"07:00";"09:40";"160";"Einsatz";"GU+TH+UR";"WSG-033";"Affoltern am Albis";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Di";"09:40";"10:34";"54";"Fahrt";"";"";"Mellingen";""
"H12";"4";"Di";"10:34";"12:00";"86";"Einsatz";"GU+UR";"WSG-005";"Mellingen";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Di";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"4";"Di";"13:00";"14:09";"69";"Einsatz (Forts.)";"GU+UR";"WSG-005";"Mellingen";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Mi";"07:00";"08:36";"96";"Einsatz";"UR";"WSG-033";"Affoltern am Albis";"Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Mi";"08:36";"09:30";"54";"Fahrt";"";"";"Mellingen";""
"H12";"4";"Mi";"09:30";"12:00";"150";"Einsatz";"TH+UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"4";"Mi";"13:00";"13:05";"5";"Einsatz (Forts.)";"TH+UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Do";"07:00";"12:00";"300";"Einsatz";"GU+TH+UR";"WSG-032";"Affoltern am Albis";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"4";"Do";"13:00";"16:47";"227";"Einsatz (Forts.)";"GU+TH+UR";"WSG-032";"Affoltern am Albis";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Do";"16:47";"17:41";"54";"Fahrt";"";"";"Mellingen";""
"H12";"4";"Do";"17:41";"19:56";"135";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Fr";"07:00";"09:15";"135";"Einsatz";"UR";"WSG-005";"Mellingen";"Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Fr";"09:15";"10:42";"87";"Fahrt";"";"";"Zug";""
"H12";"4";"Fr";"10:42";"12:00";"78";"Einsatz";"GU+TH+UR";"WSG-027";"Zug";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H12";"4";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H12";"4";"Fr";"13:00";"18:37";"337";"Einsatz (Forts.)";"GU+TH+UR";"WSG-027";"Zug";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H13";"1";"Mo";"07:50";"08:46";"56";"Fahrt";"";"";"Wettingen";""
"H13";"1";"Mo";"08:46";"10:09";"83";"Einsatz";"TH+UR";"WSG-009";"Wettingen";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Mo";"10:09";"10:19";"10";"Fahrt";"";"";"Fislisbach";""
"H13";"1";"Mo";"10:19";"12:00";"101";"Einsatz";"GU+TH+UR";"WSG-004";"Fislisbach";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H13";"1";"Mo";"13:00";"14:08";"68";"Einsatz (Forts.)";"GU+TH+UR";"WSG-004";"Fislisbach";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Di";"07:00";"10:07";"187";"Einsatz";"SR+UR";"WSG-007";"Wettingen";"Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Di";"10:07";"10:13";"6";"Fahrt";"";"";"Baden";""
"H13";"1";"Di";"10:13";"12:00";"107";"Einsatz";"TH+UR";"WSG-001";"Baden";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Di";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H13";"1";"Di";"13:00";"13:34";"34";"Einsatz (Forts.)";"TH+UR";"WSG-001";"Baden";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Mi";"07:00";"09:43";"163";"Einsatz";"GU+TH+UR";"WSG-006";"Wettingen";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Mi";"09:43";"09:48";"5";"Fahrt";"";"";"Baden";""
"H13";"1";"Mi";"09:48";"12:00";"132";"Einsatz";"GU+TH+UR";"WSG-002";"Baden";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H13";"1";"Mi";"13:00";"13:43";"43";"Einsatz (Forts.)";"GU+TH+UR";"WSG-002";"Baden";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Do";"07:00";"12:00";"300";"Einsatz";"SR+TH+UR";"WSG-003";"Baden";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H13";"1";"Do";"13:00";"16:37";"217";"Einsatz (Forts.)";"SR+TH+UR";"WSG-003";"Baden";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Fr";"07:00";"10:16";"196";"Einsatz";"GU+TH+UR";"WSG-007";"Wettingen";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Fr";"10:16";"10:20";"4";"Fahrt";"";"";"Wettingen";""
"H13";"1";"Fr";"10:20";"12:00";"100";"Einsatz";"SR+TH+UR";"WSG-006";"Wettingen";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"1";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H13";"1";"Fr";"13:00";"14:39";"99";"Einsatz (Forts.)";"SR+TH+UR";"WSG-006";"Wettingen";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"2";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H13";"2";"Mo";"07:50";"08:46";"56";"Fahrt";"";"";"Wettingen";""
"H13";"2";"Mo";"08:46";"10:11";"85";"Einsatz";"GU+UR";"WSG-009";"Wettingen";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Treppenhausreinigung"
"H13";"2";"Mo";"10:11";"10:21";"10";"Fahrt";"";"";"Fislisbach";""
"H13";"2";"Mo";"10:21";"12:00";"99";"Einsatz";"SR+TH+UR";"WSG-004";"Fislisbach";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"2";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H13";"2";"Mo";"13:00";"14:40";"100";"Einsatz (Forts.)";"SR+TH+UR";"WSG-004";"Fislisbach";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H13";"2";"Di";"07:00";"10:27";"207";"Einsatz";"SR+TH+UR";"WSG-002";"Baden";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
